incident_id,user_id,Incident_Description,Root_Cause,Resolution,Solution,Business_Impact,Subcategory_Id,created_at,updated_at,severity
47806072,10,"System encountered unexpected outages in Two-Factor Authentication Failure, resulting in revenue loss.","Service disruption in Two-Factor Authentication Failure due to service downtime, leading to service inconsistency.","Service disruption in Two-Factor Authentication Failure due to network misconfiguration, leading to client dissatisfaction.",Error reported in Two-Factor Authentication Failure: unexpected outages. Impact on service reliability observed.,Minimal impact caused by service downtime in Two-Factor Authentication Failure.,303,2024-10-05 03:34:35,2024-10-12 11:03:29,Low
11420937,6,"System encountered frequent errors in OAuth Token Expiry, resulting in service inconsistency.","User reported OAuth Token Expiry issue causing client dissatisfaction, impacting user satisfaction and business operations.",Error reported in OAuth Token Expiry: unexpected outages. Impact on end-user experience observed.,Error reported in OAuth Token Expiry: data corruption. Impact on end-user experience observed.,Moderate disruption observed in OAuth Token Expiry due to resource overload.,304,2024-10-08 19:44:03,,Medium
44042704,10,"System encountered high latency in Session Timeout, resulting in service inconsistency.","Operational downtime in Session Timeout traced to unauthorized access, causing business disruption.","Operational downtime in Session Timeout traced to unauthorized access, causing revenue loss.","System encountered frequent errors in Session Timeout, resulting in client dissatisfaction.",Minimal impact caused by network misconfiguration in Session Timeout.,305,2024-10-29 10:41:58,,Low
12004122,2,"Service disruption in Account Creation Errors due to unauthorized access, leading to revenue loss.",Error reported in Account Creation Errors: data corruption. Impact on end-user experience observed.,"Service disruption in Account Creation Errors due to unauthorized access, leading to business disruption.","Service disruption in Account Creation Errors due to network misconfiguration, leading to business disruption.",Minimal impact caused by network misconfiguration in Account Creation Errors.,306,2024-10-12 05:13:16,,Low
30579411,10,"Service disruption in Email Confirmation Error due to service downtime, leading to revenue loss.","Service disruption in Email Confirmation Error due to unauthorized access, leading to service inconsistency.","User reported Email Confirmation Error issue causing revenue loss, impacting user satisfaction and business operations.","Performance degradation observed in Email Confirmation Error with high CPU usage, requiring immediate attention.",Minimal impact caused by service downtime in Email Confirmation Error.,308,2024-10-19 16:03:43,2024-10-16 04:20:02,Low
32760753,3,"Operational downtime in Account Lockouts traced to unauthorized access, causing business disruption.","Service disruption in Account Lockouts due to network misconfiguration, leading to client dissatisfaction.","System encountered high latency in Account Lockouts, resulting in service inconsistency.","System encountered high latency in Account Lockouts, resulting in business disruption.",Critical issue in Account Lockouts causing client dissatisfaction.,302,2024-10-17 01:45:42,2024-10-25 15:08:34,High
59223459,9,"System encountered frequent errors in Missing Products, resulting in service inconsistency.","System encountered data corruption in Missing Products, resulting in revenue loss.","Performance degradation observed in Missing Products with 99.9% failure rate, requiring immediate attention.","Operational downtime in Missing Products traced to resource overload, causing client dissatisfaction.",Moderate disruption observed in Missing Products due to unauthorized access.,401,2024-10-02 00:55:46,2024-10-26 14:02:50,Medium
84617943,4,"System encountered frequent errors in Incorrect Prices, resulting in service inconsistency.","Performance degradation observed in Incorrect Prices with high CPU usage, requiring immediate attention.","System encountered high latency in Incorrect Prices, resulting in business disruption.","User reported Incorrect Prices issue causing service inconsistency, impacting user satisfaction and business operations.",Minimal impact caused by unauthorized access in Incorrect Prices.,403,2024-10-11 21:18:17,2024-10-21 15:21:03,Low
49320576,8,"System encountered data corruption in Product Unavailable, resulting in client dissatisfaction.","Performance degradation observed in Product Unavailable with high CPU usage, requiring immediate attention.",Error reported in Product Unavailable: data corruption. Impact on critical operations observed.,"Service disruption in Product Unavailable due to service downtime, leading to business disruption.",Critical issue in Product Unavailable causing service inconsistency.,404,2024-10-20 13:32:09,2024-10-08 01:34:32,High
44245357,6,"Operational downtime in Product Description Errors traced to resource overload, causing service inconsistency.",Error reported in Product Description Errors: data corruption. Impact on end-user experience observed.,"Service disruption in Product Description Errors due to resource overload, leading to service inconsistency.","Operational downtime in Product Description Errors traced to service downtime, causing business disruption.",Critical issue in Product Description Errors causing service inconsistency.,406,2024-10-22 20:36:44,,High
44315881,5,"User reported Product Image Missing issue causing business disruption, impacting user satisfaction and business operations.",Error reported in Product Image Missing: data corruption. Impact on end-user experience observed.,"System encountered unexpected outages in Product Image Missing, resulting in client dissatisfaction.","Service disruption in Product Image Missing due to network misconfiguration, leading to client dissatisfaction.",Critical issue in Product Image Missing causing revenue loss.,407,2024-10-20 04:54:20,2024-10-02 07:42:28,High
16090881,2,"System encountered unexpected outages in Category Not Displaying, resulting in revenue loss.","Service disruption in Category Not Displaying due to network misconfiguration, leading to business disruption.","System encountered frequent errors in Category Not Displaying, resulting in client dissatisfaction.","System encountered frequent errors in Category Not Displaying, resulting in client dissatisfaction.",Critical issue in Category Not Displaying causing business disruption.,408,2024-10-19 18:48:31,2024-10-24 19:40:05,High
24480678,2,"User reported Product Filtering Issues issue causing service inconsistency, impacting user satisfaction and business operations.","Performance degradation observed in Product Filtering Issues with 99.9% failure rate, requiring immediate attention.","User reported Product Filtering Issues issue causing revenue loss, impacting user satisfaction and business operations.",Error reported in Product Filtering Issues: unexpected outages. Impact on critical operations observed.,Moderate disruption observed in Product Filtering Issues due to resource overload.,410,2024-10-28 04:55:05,2024-10-13 01:40:51,Medium
67989264,9,"System encountered data corruption in Warehouse Stock Errors, resulting in business disruption.","System encountered data corruption in Warehouse Stock Errors, resulting in business disruption.","Performance degradation observed in Warehouse Stock Errors with high CPU usage, requiring immediate attention.","User reported Warehouse Stock Errors issue causing revenue loss, impacting user satisfaction and business operations.",Critical issue in Warehouse Stock Errors causing business disruption.,504,2024-10-22 22:29:09,,High
41165492,8,"System encountered unexpected outages in Order Cancellation Failed, resulting in business disruption.","System encountered failed API calls in Order Cancellation Failed, resulting in revenue loss.","Performance degradation observed in Order Cancellation Failed with high CPU usage, requiring immediate attention.","Service disruption in Order Cancellation Failed due to network misconfiguration, leading to service inconsistency.",Critical issue in Order Cancellation Failed causing client dissatisfaction.,506,2024-10-19 07:04:55,,High
75371474,3,Error reported in Order Not Received: data corruption. Impact on service reliability observed.,"Operational downtime in Order Not Received traced to unauthorized access, causing business disruption.","User reported Order Not Received issue causing revenue loss, impacting user satisfaction and business operations.","System encountered unexpected outages in Order Not Received, resulting in business disruption.",Critical issue in Order Not Received causing business disruption.,507,2024-10-16 04:46:43,2024-10-26 08:11:26,High
4952592,5,"Service disruption in Return Not Processed due to unauthorized access, leading to client dissatisfaction.","User reported Return Not Processed issue causing revenue loss, impacting user satisfaction and business operations.","Operational downtime in Return Not Processed traced to network misconfiguration, causing service inconsistency.","Operational downtime in Return Not Processed traced to service downtime, causing revenue loss.",Minimal impact caused by unauthorized access in Return Not Processed.,508,2024-10-04 04:41:33,2024-10-24 11:37:47,Low
35370203,4,"Operational downtime in Exchange Delays traced to unauthorized access, causing revenue loss.","Operational downtime in Exchange Delays traced to resource overload, causing service inconsistency.","System encountered unexpected outages in Exchange Delays, resulting in service inconsistency.",Error reported in Exchange Delays: failed API calls. Impact on critical operations observed.,Moderate disruption observed in Exchange Delays due to unauthorized access.,509,2024-10-19 02:32:23,2024-10-22 07:16:28,Medium
10869280,2,"System encountered failed API calls in Wrong Order Status, resulting in client dissatisfaction.","System encountered unexpected outages in Wrong Order Status, resulting in service inconsistency.","Performance degradation observed in Wrong Order Status with memory leaks detected, requiring immediate attention.","Service disruption in Wrong Order Status due to resource overload, leading to business disruption.",Minimal impact caused by unauthorized access in Wrong Order Status.,510,2024-10-07 11:11:03,,Low
19958579,3,Error reported in Discount Misapplied: frequent errors. Impact on service reliability observed.,"System encountered unexpected outages in Discount Misapplied, resulting in revenue loss.","Operational downtime in Discount Misapplied traced to network misconfiguration, causing revenue loss.","System encountered frequent errors in Discount Misapplied, resulting in business disruption.",Minimal impact caused by network misconfiguration in Discount Misapplied.,602,2024-10-29 03:43:51,2024-10-18 13:45:11,Low
10897225,10,"Service disruption in Free Shipping Not Applied due to network misconfiguration, leading to service inconsistency.","Service disruption in Free Shipping Not Applied due to resource overload, leading to client dissatisfaction.","Service disruption in Free Shipping Not Applied due to network misconfiguration, leading to revenue loss.","Service disruption in Free Shipping Not Applied due to resource overload, leading to revenue loss.",Moderate disruption observed in Free Shipping Not Applied due to resource overload.,606,2024-10-06 00:41:02,2024-10-07 01:24:52,Medium
88120042,6,"Operational downtime in Bundle Discount Error traced to service downtime, causing business disruption.","Service disruption in Bundle Discount Error due to network misconfiguration, leading to business disruption.","User reported Bundle Discount Error issue causing service inconsistency, impacting user satisfaction and business operations.","User reported Bundle Discount Error issue causing business disruption, impacting user satisfaction and business operations.",Moderate disruption observed in Bundle Discount Error due to resource overload.,607,2024-10-18 22:11:03,2024-10-27 20:49:58,Medium
13890465,3,"System encountered unexpected outages in Flash Sale Issue, resulting in business disruption.","System encountered data corruption in Flash Sale Issue, resulting in service inconsistency.","User reported Flash Sale Issue issue causing client dissatisfaction, impacting user satisfaction and business operations.","Service disruption in Flash Sale Issue due to resource overload, leading to service inconsistency.",Moderate disruption observed in Flash Sale Issue due to service downtime.,608,2024-10-03 15:31:01,2024-10-06 21:05:40,Medium
1113020,9,"Service disruption in Support Ticket Delays due to network misconfiguration, leading to client dissatisfaction.","Service disruption in Support Ticket Delays due to resource overload, leading to revenue loss.","System encountered frequent errors in Support Ticket Delays, resulting in client dissatisfaction.","Performance degradation observed in Support Ticket Delays with memory leaks detected, requiring immediate attention.",Moderate disruption observed in Support Ticket Delays due to service downtime.,702,2024-10-08 21:19:15,,Medium
95024473,3,"System encountered frequent errors in Incorrect Support Information, resulting in business disruption.","Service disruption in Incorrect Support Information due to unauthorized access, leading to business disruption.","Operational downtime in Incorrect Support Information traced to network misconfiguration, causing service inconsistency.","System encountered failed API calls in Incorrect Support Information, resulting in service inconsistency.",Critical issue in Incorrect Support Information causing service inconsistency.,703,2024-10-01 11:57:07,,High
62182271,1,"System encountered data corruption in Chatbot Not Responding, resulting in revenue loss.","Operational downtime in Chatbot Not Responding traced to resource overload, causing revenue loss.","Performance degradation observed in Chatbot Not Responding with high CPU usage, requiring immediate attention.","User reported Chatbot Not Responding issue causing revenue loss, impacting user satisfaction and business operations.",Moderate disruption observed in Chatbot Not Responding due to unauthorized access.,705,2024-10-11 08:08:59,,Medium
5706921,2,"Operational downtime in No Support Agent Available traced to resource overload, causing revenue loss.","Service disruption in No Support Agent Available due to service downtime, leading to client dissatisfaction.","User reported No Support Agent Available issue causing revenue loss, impacting user satisfaction and business operations.","User reported No Support Agent Available issue causing client dissatisfaction, impacting user satisfaction and business operations.",Minimal impact caused by unauthorized access in No Support Agent Available.,710,2024-10-04 13:27:47,2024-10-17 19:56:29,Low
45108296,5,"Operational downtime in Unauthorized Access traced to resource overload, causing revenue loss.","System encountered frequent errors in Unauthorized Access, resulting in revenue loss.","Operational downtime in Unauthorized Access traced to resource overload, causing business disruption.","User reported Unauthorized Access issue causing service inconsistency, impacting user satisfaction and business operations.",Moderate disruption observed in Unauthorized Access due to unauthorized access.,801,2024-10-09 02:19:37,2024-10-11 11:07:09,Medium
35865655,8,"Operational downtime in Suspicious Activity traced to network misconfiguration, causing service inconsistency.","Service disruption in Suspicious Activity due to unauthorized access, leading to service inconsistency.","System encountered failed API calls in Suspicious Activity, resulting in business disruption.",Error reported in Suspicious Activity: failed API calls. Impact on end-user experience observed.,Critical issue in Suspicious Activity causing revenue loss.,802,2024-10-24 12:10:25,2024-10-01 02:41:53,High
15801058,2,"Service disruption in Phishing Attempt due to service downtime, leading to business disruption.","Performance degradation observed in Phishing Attempt with memory leaks detected, requiring immediate attention.",Error reported in Phishing Attempt: data corruption. Impact on service reliability observed.,Error reported in Phishing Attempt: high latency. Impact on critical operations observed.,Critical issue in Phishing Attempt causing client dissatisfaction.,804,2024-10-26 23:02:13,2024-10-04 21:09:00,High
74229785,2,Error reported in Account Compromise: unexpected outages. Impact on critical operations observed.,"User reported Account Compromise issue causing client dissatisfaction, impacting user satisfaction and business operations.",Error reported in Account Compromise: data corruption. Impact on end-user experience observed.,"Performance degradation observed in Account Compromise with memory leaks detected, requiring immediate attention.",Critical issue in Account Compromise causing revenue loss.,805,2024-10-24 13:32:53,2024-10-10 02:54:52,High
49672681,1,"System encountered frequent errors in SQL Injection, resulting in revenue loss.",Error reported in SQL Injection: frequent errors. Impact on end-user experience observed.,"System encountered failed API calls in SQL Injection, resulting in business disruption.","User reported SQL Injection issue causing business disruption, impacting user satisfaction and business operations.",Moderate disruption observed in SQL Injection due to service downtime.,807,2024-10-14 00:44:13,,Medium
4538182,4,Error reported in Connection Timeout: high latency. Impact on service reliability observed.,"System encountered frequent errors in Connection Timeout, resulting in business disruption.","User reported Connection Timeout issue causing service inconsistency, impacting user satisfaction and business operations.","Performance degradation observed in Connection Timeout with memory leaks detected, requiring immediate attention.",Moderate disruption observed in Connection Timeout due to service downtime.,901,2024-10-24 23:30:17,2024-10-24 21:33:03,Medium
71543006,2,"Service disruption in Data Corruption due to service downtime, leading to revenue loss.",Error reported in Data Corruption: data corruption. Impact on critical operations observed.,"Service disruption in Data Corruption due to service downtime, leading to service inconsistency.","Service disruption in Data Corruption due to unauthorized access, leading to revenue loss.",Critical issue in Data Corruption causing client dissatisfaction.,902,2024-10-15 07:44:57,2024-10-02 18:23:16,High
19432221,8,"System encountered unexpected outages in Synchronization Issues, resulting in service inconsistency.","System encountered data corruption in Synchronization Issues, resulting in client dissatisfaction.","User reported Synchronization Issues issue causing client dissatisfaction, impacting user satisfaction and business operations.","Performance degradation observed in Synchronization Issues with 99.9% failure rate, requiring immediate attention.",Minimal impact caused by service downtime in Synchronization Issues.,903,2024-10-01 03:49:15,2024-10-01 07:09:27,Low
39727500,8,"Operational downtime in Database Migration Errors traced to unauthorized access, causing business disruption.","User reported Database Migration Errors issue causing service inconsistency, impacting user satisfaction and business operations.",Error reported in Database Migration Errors: unexpected outages. Impact on end-user experience observed.,"User reported Database Migration Errors issue causing service inconsistency, impacting user satisfaction and business operations.",Minimal impact caused by network misconfiguration in Database Migration Errors.,904,2024-10-10 06:31:40,2024-10-12 11:27:47,Low
63248375,6,"Operational downtime in Primary Key Violation traced to unauthorized access, causing revenue loss.","Service disruption in Primary Key Violation due to service downtime, leading to business disruption.","Performance degradation observed in Primary Key Violation with memory leaks detected, requiring immediate attention.","Operational downtime in Primary Key Violation traced to service downtime, causing revenue loss.",Critical issue in Primary Key Violation causing business disruption.,908,2024-10-08 12:42:50,2024-10-14 06:47:05,High
95667927,6,"Service disruption in Foreign Key Constraint Error due to unauthorized access, leading to business disruption.","System encountered data corruption in Foreign Key Constraint Error, resulting in revenue loss.","Performance degradation observed in Foreign Key Constraint Error with 99.9% failure rate, requiring immediate attention.","Service disruption in Foreign Key Constraint Error due to resource overload, leading to revenue loss.",Minimal impact caused by network misconfiguration in Foreign Key Constraint Error.,909,2024-10-24 01:26:36,2024-10-04 20:31:45,Low
60475891,10,Error reported in Third-Party Service Error: unexpected outages. Impact on service reliability observed.,"System encountered high latency in Third-Party Service Error, resulting in service inconsistency.","Performance degradation observed in Third-Party Service Error with 99.9% failure rate, requiring immediate attention.","User reported Third-Party Service Error issue causing service inconsistency, impacting user satisfaction and business operations.",Critical issue in Third-Party Service Error causing client dissatisfaction.,1001,2024-10-20 10:21:55,,High
18039035,1,Error reported in Incorrect API Data: data corruption. Impact on end-user experience observed.,Error reported in Incorrect API Data: high latency. Impact on end-user experience observed.,"System encountered frequent errors in Incorrect API Data, resulting in client dissatisfaction.","Service disruption in Incorrect API Data due to service downtime, leading to business disruption.",Critical issue in Incorrect API Data causing business disruption.,1003,2024-10-10 03:51:32,,High
67223724,2,"Operational downtime in Authentication Failure traced to resource overload, causing business disruption.","Performance degradation observed in Authentication Failure with 99.9% failure rate, requiring immediate attention.","Operational downtime in Authentication Failure traced to service downtime, causing service inconsistency.","Performance degradation observed in Authentication Failure with memory leaks detected, requiring immediate attention.",Critical issue in Authentication Failure causing business disruption.,1004,2024-10-10 18:21:06,2024-10-29 12:13:28,High
49920097,7,"Service disruption in Rate Limiting due to unauthorized access, leading to revenue loss.","Operational downtime in Rate Limiting traced to unauthorized access, causing business disruption.",Error reported in Rate Limiting: failed API calls. Impact on critical operations observed.,"Operational downtime in Rate Limiting traced to network misconfiguration, causing revenue loss.",Minimal impact caused by network misconfiguration in Rate Limiting.,1005,2024-10-10 21:11:32,,Low
66731802,3,Error reported in Slow Page Load: unexpected outages. Impact on end-user experience observed.,"Operational downtime in Slow Page Load traced to network misconfiguration, causing revenue loss.","System encountered data corruption in Slow Page Load, resulting in service inconsistency.",Error reported in Slow Page Load: data corruption. Impact on end-user experience observed.,Minimal impact caused by network misconfiguration in Slow Page Load.,101,2024-10-15 18:46:43,2024-10-09 22:02:03,Low
16317686,8,"Operational downtime in Server Downtime traced to network misconfiguration, causing client dissatisfaction.","System encountered high latency in Server Downtime, resulting in revenue loss.","User reported Server Downtime issue causing service inconsistency, impacting user satisfaction and business operations.","Operational downtime in Server Downtime traced to service downtime, causing service inconsistency.",Critical issue in Server Downtime causing business disruption.,102,2024-10-16 06:51:22,2024-10-15 12:50:58,High
17730534,8,"Service disruption in High Response Time due to unauthorized access, leading to service inconsistency.","Service disruption in High Response Time due to network misconfiguration, leading to revenue loss.","Operational downtime in High Response Time traced to unauthorized access, causing revenue loss.","Performance degradation observed in High Response Time with 99.9% failure rate, requiring immediate attention.",Minimal impact caused by resource overload in High Response Time.,103,2024-10-20 01:52:52,2024-10-10 13:52:44,Low
27285674,9,"Service disruption in Caching Problems due to service downtime, leading to business disruption.","Operational downtime in Caching Problems traced to unauthorized access, causing business disruption.",Error reported in Caching Problems: failed API calls. Impact on critical operations observed.,"User reported Caching Problems issue causing revenue loss, impacting user satisfaction and business operations.",Minimal impact caused by network misconfiguration in Caching Problems.,105,2024-10-14 16:32:35,2024-10-23 04:45:40,Low
28205506,8,"Service disruption in Image Loading Issues due to unauthorized access, leading to service inconsistency.","Operational downtime in Image Loading Issues traced to service downtime, causing service inconsistency.","Performance degradation observed in Image Loading Issues with memory leaks detected, requiring immediate attention.","User reported Image Loading Issues issue causing revenue loss, impacting user satisfaction and business operations.",Moderate disruption observed in Image Loading Issues due to network misconfiguration.,106,2024-10-14 16:38:08,2024-10-09 04:13:39,Medium
49168386,4,"Operational downtime in Broken Links traced to service downtime, causing service inconsistency.","Service disruption in Broken Links due to network misconfiguration, leading to service inconsistency.","User reported Broken Links issue causing service inconsistency, impacting user satisfaction and business operations.","User reported Broken Links issue causing revenue loss, impacting user satisfaction and business operations.",Minimal impact caused by network misconfiguration in Broken Links.,107,2024-10-03 22:13:42,,Low
93048592,4,"Service disruption in CSS Not Loading due to resource overload, leading to client dissatisfaction.","User reported CSS Not Loading issue causing business disruption, impacting user satisfaction and business operations.","System encountered frequent errors in CSS Not Loading, resulting in client dissatisfaction.","User reported CSS Not Loading issue causing revenue loss, impacting user satisfaction and business operations.",Critical issue in CSS Not Loading causing revenue loss.,108,2024-10-12 04:31:59,2024-10-09 08:43:57,High
39001683,8,"System encountered data corruption in Payment Gateway Error, resulting in revenue loss.","Service disruption in Payment Gateway Error due to service downtime, leading to revenue loss.","Performance degradation observed in Payment Gateway Error with high CPU usage, requiring immediate attention.","User reported Payment Gateway Error issue causing business disruption, impacting user satisfaction and business operations.",Minimal impact caused by resource overload in Payment Gateway Error.,201,2024-10-09 06:42:55,,Low
71422631,1,Error reported in Order Processing Failure: unexpected outages. Impact on end-user experience observed.,Error reported in Order Processing Failure: data corruption. Impact on service reliability observed.,"System encountered frequent errors in Order Processing Failure, resulting in business disruption.",Error reported in Order Processing Failure: high latency. Impact on critical operations observed.,Moderate disruption observed in Order Processing Failure due to resource overload.,202,2024-10-25 14:44:20,2024-10-06 19:44:29,Medium
88213190,4,Error reported in Cart Not Updating: frequent errors. Impact on service reliability observed.,"Operational downtime in Cart Not Updating traced to resource overload, causing service inconsistency.","Performance degradation observed in Cart Not Updating with high CPU usage, requiring immediate attention.","Service disruption in Cart Not Updating due to service downtime, leading to business disruption.",Moderate disruption observed in Cart Not Updating due to unauthorized access.,203,2024-10-18 23:44:33,2024-10-11 17:57:38,Medium
85319303,5,"Performance degradation observed in Shipping Address Error with high CPU usage, requiring immediate attention.","Service disruption in Shipping Address Error due to resource overload, leading to client dissatisfaction.","Operational downtime in Shipping Address Error traced to resource overload, causing revenue loss.","Operational downtime in Shipping Address Error traced to network misconfiguration, causing client dissatisfaction.",Critical issue in Shipping Address Error causing revenue loss.,204,2024-10-27 22:20:06,2024-10-23 21:29:42,High
41513469,2,"Service disruption in Tax Calculation Issues due to service downtime, leading to service inconsistency.",Error reported in Tax Calculation Issues: data corruption. Impact on end-user experience observed.,"System encountered high latency in Tax Calculation Issues, resulting in client dissatisfaction.",Error reported in Tax Calculation Issues: unexpected outages. Impact on service reliability observed.,Critical issue in Tax Calculation Issues causing business disruption.,205,2024-10-10 19:29:22,2024-10-06 23:44:35,High
60597798,9,Error reported in Invalid Promo Code: unexpected outages. Impact on end-user experience observed.,Error reported in Invalid Promo Code: data corruption. Impact on critical operations observed.,Error reported in Invalid Promo Code: unexpected outages. Impact on end-user experience observed.,Error reported in Invalid Promo Code: frequent errors. Impact on service reliability observed.,Critical issue in Invalid Promo Code causing client dissatisfaction.,207,2024-10-12 17:24:58,,High
9391450,7,Error reported in Checkout Timeout: unexpected outages. Impact on critical operations observed.,"Service disruption in Checkout Timeout due to network misconfiguration, leading to service inconsistency.","System encountered failed API calls in Checkout Timeout, resulting in revenue loss.","System encountered data corruption in Checkout Timeout, resulting in revenue loss.",Critical issue in Checkout Timeout causing revenue loss.,209,2024-10-11 11:09:09,,High
95205736,9,"Performance degradation observed in Login Failures with 99.9% failure rate, requiring immediate attention.","Performance degradation observed in Login Failures with high CPU usage, requiring immediate attention.","Performance degradation observed in Login Failures with high CPU usage, requiring immediate attention.","User reported Login Failures issue causing business disruption, impacting user satisfaction and business operations.",Critical issue in Login Failures causing service inconsistency.,301,2024-10-17 10:30:22,2024-10-28 22:09:06,High
29535772,3,"User reported Password Reset Issues issue causing revenue loss, impacting user satisfaction and business operations.","Service disruption in Password Reset Issues due to resource overload, leading to client dissatisfaction.","User reported Password Reset Issues issue causing business disruption, impacting user satisfaction and business operations.","Operational downtime in Password Reset Issues traced to service downtime, causing service inconsistency.",Critical issue in Password Reset Issues causing service inconsistency.,302,2024-10-16 08:33:14,,High
7463413,8,"System encountered data corruption in Two-Factor Authentication Failure, resulting in business disruption.","Service disruption in Two-Factor Authentication Failure due to network misconfiguration, leading to revenue loss.","Service disruption in Two-Factor Authentication Failure due to unauthorized access, leading to client dissatisfaction.",Error reported in Two-Factor Authentication Failure: data corruption. Impact on service reliability observed.,Critical issue in Two-Factor Authentication Failure causing business disruption.,303,2024-10-06 16:02:51,2024-10-20 21:20:33,High
30566135,7,"User reported Session Timeout issue causing revenue loss, impacting user satisfaction and business operations.","System encountered unexpected outages in Session Timeout, resulting in revenue loss.","System encountered data corruption in Session Timeout, resulting in business disruption.","Performance degradation observed in Session Timeout with 99.9% failure rate, requiring immediate attention.",Minimal impact caused by unauthorized access in Session Timeout.,305,2024-10-27 17:10:55,2024-10-07 00:58:21,Low
83531032,2,Error reported in Account Creation Errors: frequent errors. Impact on critical operations observed.,"Performance degradation observed in Account Creation Errors with memory leaks detected, requiring immediate attention.","System encountered frequent errors in Account Creation Errors, resulting in revenue loss.",Error reported in Account Creation Errors: unexpected outages. Impact on end-user experience observed.,Moderate disruption observed in Account Creation Errors due to resource overload.,306,2024-10-20 08:25:13,,Medium
21755292,3,"Service disruption in Missing Products due to resource overload, leading to business disruption.","System encountered frequent errors in Missing Products, resulting in business disruption.","Performance degradation observed in Missing Products with high CPU usage, requiring immediate attention.","Service disruption in Missing Products due to resource overload, leading to service inconsistency.",Critical issue in Missing Products causing service inconsistency.,401,2024-10-16 20:50:13,,High
69506743,4,"Service disruption in Search Issues due to network misconfiguration, leading to service inconsistency.","Service disruption in Search Issues due to resource overload, leading to service inconsistency.","Operational downtime in Search Issues traced to unauthorized access, causing revenue loss.","Service disruption in Search Issues due to unauthorized access, leading to business disruption.",Critical issue in Search Issues causing client dissatisfaction.,402,2024-10-29 18:01:06,,High
45782306,1,"User reported Incorrect Prices issue causing business disruption, impacting user satisfaction and business operations.","Service disruption in Incorrect Prices due to resource overload, leading to business disruption.","Service disruption in Incorrect Prices due to network misconfiguration, leading to client dissatisfaction.","Operational downtime in Incorrect Prices traced to service downtime, causing business disruption.",Moderate disruption observed in Incorrect Prices due to service downtime.,403,2024-10-17 19:00:53,2024-10-15 01:56:29,Medium
24122790,7,"Service disruption in Product Unavailable due to service downtime, leading to client dissatisfaction.","Operational downtime in Product Unavailable traced to network misconfiguration, causing client dissatisfaction.",Error reported in Product Unavailable: high latency. Impact on critical operations observed.,"System encountered high latency in Product Unavailable, resulting in client dissatisfaction.",Moderate disruption observed in Product Unavailable due to resource overload.,404,2024-10-25 15:32:21,,Medium
97578792,9,Error reported in Outdated Stock Information: high latency. Impact on end-user experience observed.,"Service disruption in Outdated Stock Information due to resource overload, leading to client dissatisfaction.","Operational downtime in Outdated Stock Information traced to service downtime, causing business disruption.","System encountered failed API calls in Outdated Stock Information, resulting in client dissatisfaction.",Critical issue in Outdated Stock Information causing service inconsistency.,405,2024-10-27 22:50:15,2024-10-17 22:36:53,High
1333586,10,"Performance degradation observed in Category Not Displaying with memory leaks detected, requiring immediate attention.","Performance degradation observed in Category Not Displaying with memory leaks detected, requiring immediate attention.","User reported Category Not Displaying issue causing revenue loss, impacting user satisfaction and business operations.",Error reported in Category Not Displaying: unexpected outages. Impact on critical operations observed.,Moderate disruption observed in Category Not Displaying due to service downtime.,408,2024-10-14 11:37:58,2024-10-02 20:54:13,Medium
56743861,4,"Performance degradation observed in Shipping Delays with high CPU usage, requiring immediate attention.","Service disruption in Shipping Delays due to service downtime, leading to business disruption.","User reported Shipping Delays issue causing client dissatisfaction, impacting user satisfaction and business operations.","User reported Shipping Delays issue causing service inconsistency, impacting user satisfaction and business operations.",Critical issue in Shipping Delays causing client dissatisfaction.,501,2024-10-03 11:32:28,,High
29941462,6,"Operational downtime in Order Not Processed traced to unauthorized access, causing business disruption.","Performance degradation observed in Order Not Processed with high CPU usage, requiring immediate attention.","Performance degradation observed in Order Not Processed with 99.9% failure rate, requiring immediate attention.","Service disruption in Order Not Processed due to network misconfiguration, leading to client dissatisfaction.",Moderate disruption observed in Order Not Processed due to unauthorized access.,503,2024-10-09 13:50:27,2024-10-19 19:51:03,Medium
56863705,2,"Service disruption in Order Not Received due to service downtime, leading to revenue loss.","Performance degradation observed in Order Not Received with 99.9% failure rate, requiring immediate attention.","System encountered data corruption in Order Not Received, resulting in revenue loss.",Error reported in Order Not Received: data corruption. Impact on critical operations observed.,Critical issue in Order Not Received causing revenue loss.,507,2024-10-01 14:46:29,,High
66798394,6,"System encountered failed API calls in Return Not Processed, resulting in client dissatisfaction.","Service disruption in Return Not Processed due to unauthorized access, leading to revenue loss.","Service disruption in Return Not Processed due to unauthorized access, leading to revenue loss.","Performance degradation observed in Return Not Processed with memory leaks detected, requiring immediate attention.",Minimal impact caused by resource overload in Return Not Processed.,508,2024-10-06 14:23:52,,Low
71355628,1,"System encountered data corruption in Discount Misapplied, resulting in business disruption.","System encountered frequent errors in Discount Misapplied, resulting in business disruption.","Operational downtime in Discount Misapplied traced to unauthorized access, causing client dissatisfaction.","Performance degradation observed in Discount Misapplied with 99.9% failure rate, requiring immediate attention.",Critical issue in Discount Misapplied causing service inconsistency.,602,2024-10-10 13:34:35,,High
